original order,Case Number,Year,Type,Country,Area,Activity,Sex ,Injury,Fatal (Y/N),Time
1541.0,1940.09.00,1940.0,Unprovoked,PANAMA,Panama Bay (Pacific Ocean),Bathing,M,FATAL,Y,10:00
1540.0,1940.07.13,1940.0,Unprovoked,USA,South Carolina,Standing,M,Ankle bitten,N,10:00
1539.0,1940.07.13,1940.0,Unprovoked,USA,South Carolina,Standing,M,Struck by shark immediately before it bit Tanner (see below),N,10:00
1538.0,1940.06.30,1940.0,Unprovoked,USA,North Carolina,Fishing,M,Thigh lacerated,N,10:00
1537.0,1940.03.31,1940.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Treading,M,"FATAL, right thigh & calf bitten ",Y,11:00
1536.0,1940.03.20,1940.0,Unprovoked,AUSTRALIA,New South Wales,Diving,M,Minor injuries to foot,N,11:00
1535.0,1940.02.22,1940.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,"FATAL, left thigh & knee bitten ",Y,16:30
1534.0,1940.02.20,1940.0,Boat,AUSTRALIA,New South Wales,Canoeing,Unknown,"No injury. Shark grazed canoe, snapped at a piece of mast being trailed in the water & followed it into 2' of water",N,15:30
1533.0,1940.02.04,1940.0,Unprovoked,AUSTRALIA,New South Wales,Wading,M,"FATAL, injuries to both arms  ",Y,14:00
1532.0,1940.01.29,1940.0,Unprovoked,AUSTRALIA,Queensland,Diving,M,Shoulder nipped,N,14:00
1531.0,1940.01.23,1940.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,"FATAL, left leg severed  ",Y,10:40
1530.0,1940.01.15,1940.0,Unprovoked,AUSTRALIA,Queensland,Swimming,M,Chest lacerated,N,16:00
1529.0,1940.01.07,1940.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,"FATAL, leg & thigh bitten  ",Y,16:00
1528.0,1940.01.01,1940.0,Unprovoked,AUSTRALIA,Queensland,Diving,M,Thigh  lacerated,N,16:00
1527.0,1940.00.00,1940.0,Boat,SLOVENIA,Adriatic Sea,Boating,Unknown,"No inury to occupants, shark struck boat",N,16:00
1526.0,1940.00.00,1940.0,Unprovoked,NEW GUINEA,Bwagaoia,Unknown,F,FATAL,Y,16:00
1525.0,1940.00.00,1940.0,Unprovoked,PAPUA NEW GUINEA,Western Papuan Gulf,male,Unknown,Hand bitten,N,16:00
1524.0,1940.00.00,1940.0,Invalid,SOUTH AFRICA,Eastern Cape Province,Swimming,Unknown,No details,Unknown,16:00
1523.0,1940.00.00,1940.0,Invalid,SOUTH AFRICA,KwaZulu-Natal,Unknown,F,FATAL,Unknown,16:00
1522.0,1940.00.00,1940.0,Invalid,SOUTH AFRICA,Eastern Cape Province,Standing,F,Leg bitten,Unknown,16:00
1521.0,1939.12.28,1939.0,Invalid,AUSTRALIA,New South Wales,Swimming,M,Abrasion above knee ,Unknown,16:00
1520.0,1939.12.14,1939.0,Unprovoked,AUSTRALIA,Queensland,Swimming,M,"FATAL, left foot & right leg bitten, later surgically amputated  ",Y,12:15
1519.0,1939.11.23,1939.0,Boat,AUSTRALIA,New South Wales,Unknown,Unknown,No injury,N,12:15
1518.0,1939.11.11,1939.0,Provoked,AUSTRALIA,New South Wales,Unknown,Unknown,Boat bitten by gaffed shark PROVOKED INCIDENT,N,12:15
1517.0,1939.11.09,1939.0,Boat,AUSTRALIA,New South Wales,Unknown,Unknown,No details,Unknown,12:15
1516.0,1939.11.06,1939.0,Boat,AUSTRALIA,New South Wales,Unknown,Unknown,No details,Unknown,12:15
1515.0,1939.11.02,1939.0,Unprovoked,SAMOA,Unknown,Fishing,M,FATAL,Y,12:15
1514.0,1939.10.25,1939.0,Unprovoked,AUSTRALIA,Queensland,Diving,M,"Both thighs were lacerated, recovered at Thursday Island hospital",N,12:15
1513.0,1939.10.04,1939.0,Unprovoked,USA,Hawaii,Spearfishing,M,Hand bitten,N,12:15
1512.0,1939.09.27,1939.0,Unprovoked,AUSTRALIA,Torres Strait ,Diving,M,"Leg severely bitten, surgically amputated",N,12:15
1511.0,1939.08.01,1939.0,Provoked,USA,California,Fishing,M,Harpooned shark bit his arm PROVOKED INCIDENT,N,12:15
1510.0,1939.07.18,1939.0,Sea Disaster,PACIFIC OCEAN,Unknown,Japanese,Unknown,Thought to have been taken by a shark,Y,12:15
1509.0,1939.07.16,1939.0,Provoked,BAHAMAS,Andros Islands,Dress,M,Minor injury to shoulder & back PROVOKED INCIDENT,N,12:00
1508.0,1939.07.14,1939.0,Provoked,USA,Texas,Seine,M,Leg bitten by snared shark PROVOKED INCIDENT,N,08:30
1507.0,1939.05.03,1939.0,Unprovoked,USA,Virginia,Washed,M,"FATAL, attacked by shark, body not recovered ",Y,08:30
1506.0,1939.04.12,1939.0,Unprovoked,PAPUA NEW GUINEA,Morobe Province,Diving,M,FATAL,Y,08:30
1505.0,1939.03.24,1939.0,Unprovoked,PAPUA NEW GUINEA,Central Province,Diving,M,"FATAL, leg severed just below hip ",Y,08:30
1504.0,1939.02.26,1939.0,Unprovoked,INDIA,Tamil Nadu,BathingSwimming,M,FATAL,Y,08:30
1503.0,1939.02.26,1939.0,Provoked,NEW ZEALAND,North Island,Fishing,M,Lacerations to left hand from hooked shark PROVOKED INCIDENT,N,08:30
1502.0,1939.01.12,1939.0,Unprovoked,AUSTRALIA,New South Wales,Scooping,M,No injury,N,08:30
1501.0,1939.00.00,1939.0,Sea Disaster,SRI LANKA,Unknown,She,F,Leg severely bitten,N,08:30
1500.0,1939.00.00,1939.0,Boat,BAHAMAS,Andros Islands,Fishing,Unknown,"No injury to occupant, shark rammed bow of boat",N,08:30
1499.0,1939.00.00,1939.0,Unprovoked,VENEZUELA,Carabobo,Bathing,M,FATAL.,Y,08:30
1498.0,1939.00.00,1939.0,Unprovoked,CURACAO,Ascension Bay,Diving,M,"No injury, left hip bumped by shark",N,08:30
1497.0,1939.00.00,1939.0,Unprovoked,PAPUA NEW GUINEA,"Abau Sub District, Central Province",Swimming,M,"Fatal, lower abdomen bitten",Y,08:30
1496.0,1938.12.27,1938.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,"FATAL, thought to have been taken by a shark ",Y,08:30
1495.0,1938.10.05,1938.0,Provoked,AUSTRALIA,Queensland,Fishing,M,Laceration to left foot & ankle by netted shark PROVOKED INCIDENT,N,16:00
1494.0,1938.08.29,1938.0,Unprovoked,CHINA,North China,Swimming,M,"FATAL, leg severed  ",Y,16:00
1493.0,1938.08.18,1938.0,Provoked,USA,California,Fishing,M,Lacerations to hand by hooked shark PROVOKED INCIDENT,N,16:00
1492.0,1938.07.18,1938.0,Unprovoked,USA,South Carolina,Swimming,M,Foot & ankle lacerated,N,16:00
1491.0,1938.07.17,1938.0,Provoked,TURKEY,Unknown,Fishing,M,Injured by harpooned shark PROVOKED INCIDENT,N,16:00
1490.0,1938.07.17,1938.0,Provoked,USA,California,Fishings,M,Leg bitten by gaffed shark PROVOKED INCIDENT,N,16:00
1489.0,1938.07.12,1938.0,Unprovoked,AUSTRALIA,Torres Strait,Hardhat,M,"FATAL, dragged out of diving helmet  ",Y,16:00
1488.0,1938.06.17,1938.0,Unprovoked,NICARAGUA,Lower San Juan River,The,Unknown,"FATAL x 2, all other passengers & crew reached shore after a long swim",Y,16:00
1487.0,1938.06.08,1938.0,Unprovoked,AUSTRALIA,New South Wales,Hardhat,M,"No injury, the shark knocked him off his feet",N,16:00
1486.0,1938.05.26,1938.0,Unprovoked,COSTA RICA,Nicoya Peninsula,Fishing,M,"FATAL, pulled overboard by tuna, & bitten by shark ",Y,16:00
1485.0,1938.05.15,1938.0,Unprovoked,IRAQ,Basrah City,Swimming,M,"Arm severed, but survived. Note: Some weeks later he was swimming at the same spot when a shark severed his right foot.",N,16:00
1484.0,1938.05.02,1938.0,Unprovoked,INDIA,West Bengal,Bathing,Unknown,"2 survived,       1 FATAL",Y,16:00
1483.0,1938.03.21,1938.0,Unprovoked,FIJI,Viti Levu,Wading,M,unknown,N,16:00
1482.0,1938.03.08,1938.0,Unprovoked,AUSTRALIA,Northern Territory,Canoe,M,"Leg severed, but survived",N,16:00
1481.0,1938.01.21,1938.0,Provoked,AUSTRALIA,New South Wales,Fishing,M,Thumb bitten by landed shark PROVOKED INCIDENT,N,16:00
1480.0,1938.01.18,1938.0,Provoked,SOUTH AFRICA,KwaZulu-Natal,Watching,M,Leg bitten PROVOKED INCIDENT,N,16:00
1479.0,1938.01.14,1938.0,Invalid,AUSTRALIA,New South Wales,Diving,M,Superficial lacerations on feet & toes,Unknown,16:00
1478.0,1938.01.02,1938.0,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,"No injury, ski bumped & he was thrown in the water. Ski had indentations",N,16:00
1477.0,1938.00.00,1938.0,Unprovoked,EGYPT,Unknown,Sponge,M,FATAL,Y,16:00
1476.0,1938.00.00,1938.0,Unprovoked,TRINIDAD & TOBAGO,Trinidad,Surfing,M,Left hand and arm bitten,N,16:00
1475.0,1938.00.00,1938.0,Provoked,USA,North Carolina,Fishing,M,"No injury, boat towed by harpooned shark, PROVOKED INCIDENT",N,16:00
1474.0,1938.00.00,1938.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,Leg severed above knee,N,16:00
1473.0,1938.00.00,1938.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,"""Mauled""",N,16:00
1472.0,1937.11.13,1937.0,Sea Disaster,USA,North Carolina,Tzenny,M,FATAL ,Y,16:00
1471.0,1937.11.11,1937.0,Unprovoked,AUSTRALIA,Torres Strait ,Diving,M,FATAL,Y,16:00
1470.0,1937.11.06,1937.0,Sea Disaster,SOLOMON ISLANDS,Unknown,Two,M,FATAL,Y,16:00
1469.0,1937.10.27,1937.0,Unprovoked,AUSTRALIA,Queensland ,Swimming,M,FATAL,Y,17:30
1468.0,1937.10.27,1937.0,Unprovoked,AUSTRALIA,Queensland,Swimming,M,FATAL,Y,17:30
1467.0,1937.10.24,1937.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,Tooth imprints on torso,N,17:30
1466.0,1937.10.24,1937.0,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,"No injury, repulsed shark",N,17:30
1465.0,1937.09.26,1937.0,Provoked,CROATIA, Split-Dalmatia County,Fishing,M,Injured by shark they were trying to catch PROVOKED INCIDENT,N,17:30
1464.0,1937.09.12,1937.0,Boat,SCOTLAND,Argyllshire,Pleasure,Unknown,"No injury to occupants, two 5-foot observation windows shattered",N,17:30
1463.0,1937.09.11,1937.0,Boat,SCOTLAND,Arran,Fishing,Unknown,"No injury to occupants, propeller shaft damaged",N,17:30
1462.0,1937.09.01,1937.0,Unprovoked,SCOTLAND,Argyll,Rowing,M,3 people drowned when the boat was capsized by the shark,N,17:30
1461.0,1937.08.31,1937.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,"Head, neck & shoulder bitten (In 1918, he was also bitten by a shark off Cairns)",N,11:00
1460.0,1937.08.16,1937.0,Invalid,TURKEY,Unknown,Swimming,M,"No injury, no attack",Unknown,11:00
1459.0,1937.08.02,1937.0,Unprovoked,PANAMA,Colon Province,Swimming,M,FATAL,Y,11:00
1458.0,1937.07.16,1937.0,Unprovoked,AUSTRALIA,Northern Territory,Diving,M,FATAL,Y,11:00
1457.0,1937.07.06,1937.0,Invalid,ITALY,Liguria,Unknown,Unknown,No injury,Unknown,11:00
1456.0,1937.06.28,1937.0,Unprovoked,GREECE,Unknown,Unknown,Unknown,FATAL,Y,11:00
1455.0,1937.06.15,1937.0,Provoked,AUSTRALIA,New South Wales,Fishing,M,Bitten by netted shark PROVOKED INCIDENT,N,11:00
1454.0,1937.06.15,1937.0,Unprovoked,USA,Texas,Swimming,M,FATAL,Y,21:30
1453.0,1937.05.30,1937.0,Provoked,USA,Texas,Fishing,M,Leg nipped by hooked shark PROVOKED INCIDENT,N,21:30
1452.0,1937.05.15,1937.0,Unprovoked,AUSTRALIA,Queensland,Refused,M,"FATAL, left arm severed at elbow, right arm bitten, right leg severed at knee    ",Y,21:30
1451.0,1937.03.26,1937.0,Invalid,AUSTRALIA,New South Wales,Bathing,M,His body was recovered 2 days later but shark involvement prior to death was not confirmed,Unknown,21:30
1450.0,1937.03.09,1937.0,Invalid,AUSTRALIA,Victoria,Swimming,M,Shark involvement prior to death was not confirmed,Unknown,21:30
1449.0,1937.02.13,1937.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,"FATAL, buttocks, ankle & right elbow bitten ",Y,15:20
1448.0,1937.02.11,1937.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,Foot bitten,N,15:20
1447.0,1937.02.04,1937.0,Boat,AUSTRALIA,New South Wales,Fishing,Unknown,"No injury to occupants, launch holed",N,03:00
1446.0,1937.02.03,1937.0,Provoked,AUSTRALIA,Queensland,Fishing,M,Left shoulder bitten by netted shark PROVOKED INCIDENT,N,03:00
1445.0,1937.02.02,1937.0,Invalid,AUSTRALIA,South Australia,12s,M,"15' shark seen with the man's body in its mouth, but shark involvement prior to death was not confirmed",Unknown,21:30
1444.0,1937.01.27,1937.0,Provoked,AUSTRALIA,New South Wales,Holdings,M,Bitten on forearm PROVOKED INCIDENT,N,21:30
1443.0,1937.00.00,1937.0,Unprovoked,AUSTRALIA,Torres Strait,Unknown,M,Survived,N,21:30
1442.0,1936.12.30,1936.0,Unprovoked,USA,Hawaii,Diving,M,Thigh lacerated,N,21:30
1441.0,1936.12.19,1936.0,Boat,AUSTRALIA,Queensland,Sculling,Unknown,"No injury to occupant. Shark damaged scull, tooth fragments recovered",N,21:30
1440.0,1936.12.15,1936.0,Provoked,AUSTRALIA,New South Wales,Fishing,Unknown,Hooked shark bit rudder PROVOKED INCIDENT,N,21:30
1439.0,1936.12.12,1936.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,"FATAL, leg severed at knee",Y,11:30
1438.0,1936.12.01,1936.0,Boat,AUSTRALIA,Victoria,Fishing,M,"FATAL, his 2.4 m dinghy was found with 2' x 3' hole in its side & tooth fragments embedded in the planking",Y,11:30
1437.0,1936.11.27,1936.0,Provoked,AUSTRALIA,Torres Strait,Spearfishing,M,Speared shark bit his hand PROVOKED INCIDENT,N,11:30
1436.0,1936.09.11,1936.0,Unknown,VIETNAM,Unknown,Wreck,M,FATAL,Y,11:30
1435.0,1936.09.04,1936.0,Unprovoked,USA,Hawaii,Swimming,M,Leg lacerated,N,11:30
1434.0,1936.08.24,1936.0,Unprovoked,AUSTRALIA,Torres Strait,Trochus,M,Flexed right leg bitten,N,11:30
1433.0,1936.08.13,1936.0,Unprovoked,ICELAND,Fishing Grounds,Swept,M,"Bond's foot was injured, Kinch's back was injured",N,11:30
1432.0,1936.08.11,1936.0,Provoked,CANADA,Newfoundland,Fishing,Unknown,"No injury to occupants, hooked shark leapt onboard boat PROVOKED INCIDENT",N,11:30
1431.0,1936.08.04,1936.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,Torso bitten ,N,11:30
1430.0,1936.08.00,1936.0,Boat,USA,North Carolina,Fishing,M,Shark rammed boat; no injury to occupants,N,11:30
1429.0,1936.07.25,1936.0,Unprovoked,USA,Massachusetts,Swimming,M,"FATAL, finger severed, thigh bitten He died during the surgical amputation of his leg   ",Y,15:30
1428.0,1936.07.12,1936.0,Boat,USA,New Jersey,Fishing,Unknown,"No injury to occupants, shark leapt onboard boat",N,15:00
1427.0,1936.07.07,1936.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,Survived? Admitted to Thursday Island Hospital,N,15:00
1426.0,1936.07.00,1936.0,Boat,SOUTH AFRICA,Western Cape Province,Fishing,Unknown,"Shark leapt onboard & into fishwell, tossing a crew member, Pepino, in the sea",N,15:00
1425.0,1936.06.26,1936.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,FATAL,Y,15:00
1424.0,1936.06.06,1936.0,Unprovoked,USA,Florida,Swimming,M,FATAL,Y,15:00
1423.0,1936.04.22,1936.0,Unprovoked,AUSTRALIA,Queensland,Diving,M,"Arm & back bitten, heel lacerated",N,10:00
1422.0,1936.04.08,1936.0,Unprovoked,AUSTRALIA,Queensland,Diving,M,Arm severed,N,10:00
1421.0,1936.03.30,1936.0,Provoked,USA,Florida,Fishing,M,No injury. His hand entangled in line of hooked shark. He was pulled overboard & towed 150' PROVOKED INCIDENT ,N,10:00
1420.0,1936.03.22,1936.0,Unprovoked,AUSTRALIA,Torres Strait,Amongwhich,M,Survived,N,10:00
1419.0,1936.03.19,1936.0,Unprovoked,AUSTRALIA,Queensland,Diving,M,Right forearm lacerated,N,10:00
1418.0,1936.03.04,1936.0,Boat,AUSTRALIA,Northern Territory,Rowing,Unknown,"No injury to occupants, shark almost wrenched oar from aborigine",N,10:00
1417.0,1936.02.23,1936.0,Provoked,AUSTRALIA,New South Wales,Touching,F,Finger bitten PROVOKED INCIDENT,N,10:00
1416.0,1936.02.20,1936.0,Unprovoked,AUSTRALIA,Queensland,Sculling,M,"No injury, scull sank",N,10:00
1415.0,1936.02.04,1936.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,"FATAL, taken by shark, body not recovered. Twenty months later, in October 1937, meshing (setting anti-shark gill nets) began  at metropolitan beaches",Y,15:00
1414.0,1936.01.22,1936.0,Unprovoked,AUSTRALIA,South Australia,Swimming,M,FATAL ,Y,18:00
1413.0,1936.01.05,1936.0,Invalid,AUSTRALIA,Queensland,Surfing,M,Disappeared & his torn clothing washed ashore,Unknown,18:00
1412.0,1936.01.00,1936.0,Provoked,AUSTRALIA,New South Wales,Surfingskiing,M,"He tried to hit shark with paddle, shark bumped  ski  PROVOKED INCIDENT",N,18:00
1411.0,1936.00.00,1936.0,Unprovoked,AUSTRALIA,Victoria ,Swimming,M,FATAL ,Y,18:00
1410.0,1935.12.23,1935.0,Provoked,AUSTRALIA,Victoria,Cruising,Unknown,"Harpooned shark stove in bow (20"" x 10"" hole), boat sank PROVOKED INCIDENT",N,18:00
1409.0,1935.11.13,1935.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,Back & arm gashed but survived,N,18:00
1408.0,1935.09.21,1935.0,Unprovoked,USA,North Carolina,Swimming,M,"FATAL, thigh bitten ",Y,20:30
1407.0,1935.09.04,1935.0,Unprovoked,PAPUA NEW GUINEA,Central Province,Swimming,M,FATAL,Y,20:30
1406.0,1935.08.26,1935.0,Unprovoked,AUSTRALIA,Queensland,Fell,M,"FATAL. His body was not recovered, but about 3 weeks later 2 sharks were caught with human remains, thought to be those of Quinn",Y,21:30
1405.0,1935.08.24,1935.0,Invalid,UNITED KINGDOM,Isle of Wight,Fishing,M,"The hooked shark didn't cut his finger, he was injured by his line",Unknown,21:30
1404.0,1935.08.13,1935.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,"FATAL, right buttock & thigh bitten ",Y,21:30
1403.0,1935.07.27,1935.0,Invalid,USA,California,fishing,M,"Although listed as an uprovoked fatal attack by SAF, shark bite on his ankle was post-mortem following death by drowning",Unknown,21:30
1402.0,1935.07.27,1935.0,Invalid,USA,California,fishing,M,"Although listed as  an uprovoked fatal attack by SAF, he was killed by the explosion. The shark bites were post-mortem ",Unknown,21:30
1401.0,1935.07.05,1935.0,Unprovoked,PANAMA,Unknown,Fishing,M,"FATAL, leg severed ",Y,21:30
1400.0,1935.07.01,1935.0,Unprovoked,CROATIA,Adriatic Sea,Swimming,F,FATAL,Y,15:00
1399.0,1935.06.18,1935.0,Unprovoked,USA,New Jersey,Fishing,M,Arm lacerated by a shark that leapt onto boat ,N,15:00
1398.0,1935.06.05,1935.0,Unprovoked,SOLOMON ISLANDS,Makira-Uluwa Province,Fishing,M,FATAL,Y,15:00
1397.0,1935.06.00,1935.0,Boat,AUSTRALIA,South Australia,Unknown,Unknown,Shark bumped dinghy twice,N,15:00
1396.0,1935.06.00,1935.0,Unprovoked,PAPUA NEW GUINEA,Northern (Oro) Province,Unknown,Unknown,"Samoan missionary, Filemani, caught an 8'6"" shark after it had killed 1 man & 2 boys in space of few weeks",N,15:00
1395.0,1935.05.19,1935.0,Provoked,SOUTH AFRICA,KwaZulu-Natal,Put,M,"Foot bitten, required 1 week hospitalization PROVOKED INCIDENT",N,15:00
1394.0,1935.05.12,1935.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,3 gashes on hand & wrist,N,15:00
1393.0,1935.04.25,1935.0,Invalid,AUSTRALIA,New South Wales,Disappeared,M,Captive tiger shark regurgitated his arm in the Coogee Aquarium,Unknown,15:00
1392.0,1935.04.12,1935.0,Unprovoked,Unknown,Unknown,Diving,F,Laceration to left leg,N,15:00
1391.0,1935.04.08,1935.0,Unprovoked,USA,California,Unknown,M,Laceration to hand  ,N,15:00
1390.0,1935.03.30,1935.0,Unprovoked,AUSTRALIA,Queensland,Diving,M,Buttocks injured by fin or a bump ,N,16:00
1389.0,1935.03.25,1935.0,Provoked,SOUTH AFRICA,KwaZulu-Natal,Put,M,Injury to foot    PROVOKED INCIDENT,N,16:00
1388.0,1935.03.20,1935.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,Left thigh abraded & 3 fingers lacerated,N,16:00
1387.0,1935.03.13,1935.0,Provoked,AUSTRALIA,Queensland,Hauling,M,Calf & shin bitten  PROVOKED INCIDENT,N,16:00
1386.0,1935.03.11,1935.0,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,Abrasions to shins,N,16:00
1385.0,1935.03.09,1935.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,"FATAL, left thigh, buttock, left forearm bitten, finger removed  ",Y,12:30
1384.0,1935.03.02,1935.0,Unprovoked,AUSTRALIA,New South Wales,Standing,M,"FATAL, thigh bitten ",Y,17:30
1383.0,1935.02.14,1935.0,Unprovoked,AUSTRALIA,New South Wales,Surfingpneumatic,M,"Thigh lacerated, abrasions",N,17:30
1382.0,1935.01.24,1935.0,Unprovoked,AUSTRALIA,New South Wales,Fishing,M,"No injury, sleeve ripped",N,17:30
1381.0,1935.01.24,1935.0,Boat,AUSTRALIA,Queensland,Fishing,Unknown,No injury to occupants,N,17:30
1380.0,1935.01.21,1935.0,Invalid,ISRAEL,Herzliyah,Unknown,Unknown,human remains washed ahore,Unknown,17:30
1379.0,1935.01.17,1935.0,Invalid,AUSTRALIA,Queensland,Unknown,M,No injury; onlookers saw 10' shark heading for him and lifted him ashore,Unknown,17:30
1378.0,1934.12.31,1934.0,Unprovoked,AUSTRALIA,New South Wales,Splashing,F,Hands severed,N,20:15
1377.0,1934.12.31,1934.0,Unprovoked,AUSTRALIA,New South Wales,Swimminglead,M,"FATAL, left leg bitten ",Y,16:30
1376.0,1934.12.23,1934.0,Unprovoked,AUSTRALIA,New South Wales,Taken,M,FATAL,Y,13:00
1375.0,1934.12.23,1934.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,Leg injured,N,13:00
1374.0,1934.10.09,1934.0,Unprovoked,AUSTRALIA,Northern Territory,Bathing,F,FATAL,Y,13:00
1373.0,1934.10.08,1934.0,Provoked,BERMUDA,Hamilton,Fishing,M,Arm bitten by hooked shark PROVOKED INCIDENT,N,21:30
1372.0,1934.10.02,1934.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,"FATAL, forearm lacerated & surgically amputated, but died of gas gangrene 13 days afterwards ",Y,21:30
1371.0,1934.09.08,1934.0,Provoked,BERMUDA,Hamilton,Fishing,M,Right foot bitten by shark caught & taken onboard  by Mrs. Tucker North PROVOKED INCIDENT,N,21:30
1370.0,1934.08.27,1934.0,Boat,ITALY,Sicily,Fishing,M,No injury to occupants,N,21:30
1369.0,1934.08.26,1934.0,Invalid,ITALY / CROATIA,Unknown,Swimming,F,"Reported  to be FATAL and involve a 6m white shark, but found to be a false report; there was no attack",Unknown,21:30
1368.0,1934.08.26,1934.0,Unprovoked,AUSTRALIA,Queensland,Diving,M,"FATAL, body was not recovered",Y,21:30
1367.0,1934.08.21,1934.0,Unprovoked,CROATIA,Adriatic Sea,Swimming,F,FATAL,Y,21:30
1366.0,1934.08.05,1934.0,Unprovoked,USA,Georgia,Swimming,M,Lacerations to right leg,N,21:30
1365.0,1934.07.11,1934.0,Boat,AUSTRALIA,New South Wales,Fishing,M,"No injury to occupants Sharks continually followed the dinghy, and one smashed its rudder ",N,21:30
1364.0,1934.06.21,1934.0,Provoked,AUSTRALIA,New South Wales,Fishing,M,Hand bitten while landing shark PROVOKED INCIDENT,N,21:30
1363.0,1934.06.20,1934.0,Unprovoked,USA,Florida,Standing,M,FATAL,Y,21:30
1362.0,1934.04.15,1934.0,Unprovoked,AUSTRALIA,Queensland,Surfing,M,Leg lacerated & punctured,N,09:30
1361.0,1934.04.01,1934.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,FATAL,Y,15:30
1360.0,1934.04.01,1934.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,Right thigh lacerated,N,12:00
1359.0,1934.04.01,1934.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,"FATAL, right leg lacerated",Y,12:30
1358.0,1934.03.12,1934.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,"FATAL, leg & buttocks removed ",Y,15:00
1357.0,1934.03.00,1934.0,Provoked,AUSTRALIA,New South Wales,Fishing,Unknown,"No injury to occupants, hooked shark, snapped at rudder & then attacked boat PROVOKED INCIDENT",N,15:00
1356.0,1934.02.24,1934.0,Unprovoked,AUSTRALIA,Torres Strait,Splashing,M,"Lacerated knee & foot, deep puncture wounds",N,12:00
1355.0,1934.02.22,1934.0,Unprovoked,CHILE,Elqui Province,Fell,M,FATAL,Y,12:00
1354.0,1934.01.08,1934.0,Boat,TURKEY,Istanbul,Fishing,M,No injury,N,12:00
1353.0,1934.01.27,1934.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,"Bumped, chest bitten & badly injured",N,12:00
1352.0,1934.01.07,1934.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,Severely lacerated  right leg.  Later surgically amputated & survived despite gas gangrene,N,15:30
1351.0,1933.11.20,1933.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,"FATAL, right buttock & thigh bitten ",Y,15:30
1350.0,1933.11.18,1933.0,Unprovoked,AUSTRALIA,Queensland,Diving,M,"Hand badly injured, right arm surgically amputated above wrist",N,15:30
1349.0,1933.10.25,1933.0,Unprovoked,AUSTRALIA,Queensland,Diving,M,Hand severed,N,15:30
1348.0,1933.09.27,1933.0,Boat,ISRAEL,Unknown,Fishing,M,"One man bitten on thigh, another on arm",N,15:30
1347.0,1933.08.28,1933.0,Provoked,USA,California,Fishing,M,Severely lacerated arm PROVOKED INCIDENT,N,15:30
1346.0,1933.08.28,1933.0,Unprovoked,USA,South Carolina,Bathing,M,Right heel & ankle bitten,N,15:30
1345.0,1933.08.26,1933.0,Unprovoked,USA,Connecticut,Swimming,F,Foot bitten,N,15:30
1344.0,1933.07.07,1933.0,Unprovoked,USA,California,Unknown,M,Survived,N,15:30
1343.0,1933.07.03,1933.0,Unprovoked,AUSTRALIA,Western Australia,Diving,M,"No injury, shark tore diving suit",N,15:30
1342.0,1933.06.21,1933.0,Unprovoked,USA,South Carolina,Sitting,M,Right knee & left leg bitten,N,15:30
1341.0,1933.06.16,1933.0,Unprovoked,USA,South Carolina,Standing,F,Left calf bitten,N,15:30
1340.0,1933.06.13,1933.0,Invalid,AUSTRALIA,Northern Territory,Fishing,M,"No injury, ""shark chased him ashore""",Unknown,15:30
1339.0,1933.05.24,1933.0,Sea Disaster,BARBADOS,St Michael Parish,Yacht,Unknown,"5 survived  & 4 perished, but shark involvement not confirmed",Y,15:30
1338.0,1933.05.23,1933.0,Provoked,AUSTRALIA,Queensland,Fishing,M,Laceration to lower leg by netted shark PROVOKED INCIDENT,N,15:30
